Wall time,Step,Value
1742238612.982847,120,0.49531251192092896
1742238619.7722251,240,0.494140625
1742238623.0941749,300,0.4945312440395355
1742238624.202249,320,0.49492186307907104
1742238627.6228008,380,0.49726563692092896
1742238634.860598,500,0.9281250238418579
1742238648.456526,740,0.977734386920929
1742238652.974606,820,0.965624988079071
1742238655.225295,860,0.982421875
1742238657.479808,900,0.977343738079071
1742238658.609965,920,0.979296863079071
1742238660.877249,960,0.979296863079071
1742238667.6891341,1080,0.974609375
1742238668.8424692,1100,0.977343738079071
1742238669.971905,1120,0.983203113079071
1742238671.100883,1140,0.982421875
1742238681.4673579,1320,0.9867187738418579
1742238684.93474,1380,0.983203113079071
1742238688.3718982,1440,0.983203113079071
1742238689.5323148,1460,0.981640636920929
1742238690.6688929,1480,0.973437488079071
1742238691.828435,1500,0.9742187261581421
1742238697.5876648,1600,0.950390636920929
1742238706.5232,1760,0.978515625
1742238714.4097788,1900,0.982421875
1742238723.3483741,2060,0.9867187738418579
1742238726.69705,2120,0.983593761920929
1742238727.815527,2140,0.987109363079071
1742238735.6846561,2280,0.983203113079071
1742238741.422474,2380,0.991015613079071
1742238750.510307,2540,0.983203113079071
1742238754.080884,2600,0.9847656488418579
1742238755.222584,2620,0.9898437261581421
1742238765.521858,2800,0.990234375
1742238767.814469,2840,0.970703125
1742238768.973213,2860,0.98828125
1742238770.111768,2880,0.986328125
1742238778.198357,3020,0.9906250238418579
1742238783.955922,3120,0.994140625
1742238786.176877,3160,0.9921875
1742238787.282548,3180,0.9898437261581421
1742238791.7418392,3260,0.979687511920929
1742238797.352727,3360,0.993359386920929
1742238798.485785,3380,0.995312511920929
1742238801.860959,3440,0.9945312738418579
1742238808.5870998,3560,0.995312511920929
1742238809.714266,3580,0.992968738079071
1742238811.961649,3620,0.9945312738418579
1742238815.3528929,3680,0.986328125
1742238817.6127748,3720,0.990234375
1742238818.747215,3740,0.992968738079071
1742238821.017285,3780,0.994140625
1742238823.300489,3820,0.994140625
1742238824.4503329,3840,0.9925781488418579
1742239018.822069,4000,0.948046863079071
1742239028.036146,4160,0.9566406011581421
1742239029.199157,4180,0.9535156488418579
1742239030.3572018,4200,0.955859363079071
1742239034.9643981,4280,0.9535156488418579
1742239046.601894,4480,0.9652343988418579
1742239047.7864478,4500,0.966796875
1742239050.147669,4540,0.9609375
1742239054.997306,4620,0.959765613079071
1742239058.5374458,4680,0.9691406488418579
1742239059.7199519,4700,0.9769531488418579
1742239060.9217112,4720,0.969531238079071
1742239064.4625,4780,0.9632812738418579
1742239078.198635,5020,0.9765625
1742239085.076742,5140,0.973437488079071
1742239088.576973,5200,0.977343738079071
1742239090.8957481,5240,0.970703125
1742239092.05824,5260,0.9664062261581421
1742239094.3637068,5300,0.969531238079071
1742239098.9636219,5380,0.973828136920929
1742239103.6317089,5460,0.9730468988418579
1742239105.982784,5500,0.981249988079071
1742239111.809033,5600,0.973828136920929
1742239128.305019,5880,0.9730468988418579
1742239134.209673,5980,0.98046875
1742239135.3866649,6000,0.975781261920929
1742239140.096519,6080,0.981249988079071
1742239141.283288,6100,0.9761718511581421
1742239146.049653,6180,0.9750000238418579
1742239147.2331562,6200,0.9847656488418579
1742239149.5751731,6240,0.969921886920929
1742239152.983721,6300,0.9800781011581421
1742239158.777631,6400,0.979296863079071
1742239159.938556,6420,0.978515625
1742239161.08812,6440,0.9769531488418579
1742239166.8542132,6540,0.9839843511581421
1742239168.016372,6560,0.98046875
1742239169.177289,6580,0.9878906011581421
1742239172.6616871,6640,0.9769531488418579
1742239183.131753,6820,0.9750000238418579
1742239185.447569,6860,0.981249988079071
1742239192.456363,6980,0.977343738079071
1742239207.675,7240,0.982421875
1742239211.20347,7300,0.9765625
1742239215.929172,7380,0.975390613079071
1742239220.661628,7460,0.98046875
1742239223.034536,7500,0.982421875
1742239227.771271,7580,0.982421875
1742239228.953654,7600,0.978515625
1742239230.125938,7620,0.9820312261581421
1742239232.491551,7660,0.981640636920929
1742239238.263927,7760,0.9828125238418579
1742239430.413142,7880,0.9554687738418579
1742239431.6198301,7900,0.9664062261581421
1742239450.706512,8220,0.974609375
1742239459.110971,8360,0.9730468988418579
1742239466.399644,8480,0.96484375
1742239467.577307,8500,0.9710937738418579
1742239469.93436,8540,0.971875011920929
1742239477.0077078,8660,0.9722656011581421
1742239487.716994,8840,0.9750000238418579
1742239490.105574,8880,0.977734386920929
1742239491.3082619,8900,0.971875011920929
1742239494.891941,8960,0.97265625
1742239502.1391091,9080,0.977343738079071
1742239511.8913422,9240,0.969531238079071
1742239513.108652,9260,0.837890625
1742239516.772725,9320,0.932812511920929
1742239517.981071,9340,0.940625011920929
1742239528.9891121,9520,0.955859363079071
1742239530.245326,9540,0.9527343511581421
1742239543.690188,9760,0.96484375
1742239547.234617,9820,0.961718738079071
1742239548.421371,9840,0.963671863079071
1742239550.839438,9880,0.9609375
1742239553.225513,9920,0.966796875
1742239569.994852,10200,0.9761718511581421
1742239576.173434,10300,0.9683593511581421
1742239579.1222029,10340,0.9691406488418579
1742239582.743979,10400,0.9710937738418579
1742239585.148268,10440,0.966796875
1742239591.192405,10540,0.96484375
1742239592.411774,10560,0.975390613079071
1742239599.699033,10680,0.979296863079071
1742239602.1294851,10720,0.970703125
1742239603.339541,10740,0.9703124761581421
1742239605.7997272,10780,0.975390613079071
1742239607.030997,10800,0.985156238079071
1742239610.726089,10860,0.977343738079071
1742239613.167156,10900,0.970703125
1742239619.2164469,11000,0.966796875
1742239620.4390771,11020,0.977734386920929
1742239631.4020889,11200,0.9742187261581421
1742239633.772649,11240,0.9765625
1742239638.509797,11320,0.9789062738418579
1742239639.69171,11340,0.9781249761581421
1742239645.637645,11440,0.9742187261581421
1742239651.2522209,11520,0.9769531488418579
1742239652.441577,11540,0.9750000238418579
1742239656.027234,11600,0.983593761920929
1742239658.427592,11640,0.9730468988418579
1742239660.8243032,11680,0.9781249761581421
1742239662.0247731,11700,0.978515625
1742239663.1822798,11720,0.978515625
1742239852.227836,11760,0.965624988079071
1742239854.896126,11800,0.964062511920929
1742239856.215422,11820,0.9722656011581421
1742239862.827598,11920,0.973828136920929
1742239864.161571,11940,0.970703125
1742239873.418831,12080,0.971875011920929
1742239876.060459,12120,0.971875011920929
1742239884.178803,12240,0.9769531488418579
1742239887.040816,12280,0.967968761920929
1742239893.695151,12380,0.975390613079071
1742239900.357729,12480,0.970703125
1742239903.072885,12520,0.9800781011581421
1742239919.076163,12760,0.979296863079071
1742239928.405686,12900,0.9691406488418579
1742239929.743238,12920,0.9703124761581421
1742239932.439538,12960,0.9769531488418579
1742239933.774299,12980,0.9750000238418579
1742239935.1066399,13000,0.9703124761581421
1742239936.4406662,13020,0.9800781011581421
1742239939.10607,13060,0.969921886920929
1742239943.1178,13120,0.9765625
1742239948.443615,13200,0.98046875
1742239949.792865,13220,0.970703125
1742239955.138885,13300,0.979687511920929
1742239959.13619,13360,0.9703124761581421
1742239964.484601,13440,0.975390613079071
1742239968.488939,13500,0.9765625
1742239969.830148,13520,0.975390613079071
1742239972.5096068,13560,0.98046875
1742239973.835619,13580,0.983593761920929
1742239976.518393,13620,0.9789062738418579
1742239977.8699331,13640,0.973437488079071
1742239979.2011468,13660,0.958203136920929
1742239983.2184398,13720,0.9761718511581421
1742239984.548156,13740,0.978515625
1742239988.568636,13800,0.977343738079071
1742239991.255114,13840,0.979687511920929
1742239992.5991209,13860,0.9710937738418579
1742240001.941833,14000,0.9828125238418579
1742240005.941914,14060,0.977343738079071
1742240011.255646,14140,0.971875011920929
1742240015.242647,14200,0.983593761920929
1742240017.9013069,14240,0.977734386920929
1742240020.562976,14280,0.9789062738418579
1742240025.88358,14360,0.9878906011581421
1742240031.207603,14440,0.975390613079071
1742240035.2022269,14500,0.973437488079071
1742240036.5436401,14520,0.975390613079071
1742240037.878365,14540,0.9765625
1742240039.209766,14560,0.9839843511581421
1742240047.294637,14680,0.9800781011581421
1742240056.453082,14800,0.975390613079071
1742240059.290891,14840,0.984375
1742240061.24253,14860,0.958203136920929
1742240066.4866078,14940,0.973828136920929
1742240070.3893719,15000,0.978515625
1742240071.681443,15020,0.9847656488418579
1742240075.556439,15080,0.969531238079071
1742240076.8497012,15100,0.981640636920929
1742240078.147701,15120,0.9847656488418579
1742240080.738397,15160,0.9800781011581421
