Wall time,Step,Value
1735550421.392071,31740,0.4070415198802948
1735550424.0638368,31780,0.4293464422225952
1735550429.393101,31860,0.39714810252189636
1735550441.2866318,32040,0.43768367171287537
1735550450.7811441,32180,0.39714354276657104
1735550452.101232,32200,0.3870236277580261
1735550459.107893,32300,0.37670230865478516
1735550469.384156,32460,0.4089350402355194
1735550481.115242,32640,0.3910151422023773
1735550482.376802,32660,0.38182488083839417
1735550487.584882,32740,0.3990769386291504
1735550493.907142,32840,0.3737448751926422
1735550497.697984,32900,0.41274482011795044
1735550500.328941,32940,0.3697754144668579
1735550504.129063,33000,0.37018370628356934
1735550507.9412649,33060,0.3844032883644104
1735550513.039639,33140,0.38899216055870056
1735550523.261796,33300,0.3873310387134552
1735550533.76175,33460,0.4084917902946472
1735550538.878051,33540,0.3843033015727997
1735550542.7263942,33600,0.4011363685131073
1735550544.073927,33620,0.37552985548973083
1735550552.46842,33740,0.3846226930618286
1735550564.1149282,33920,0.41428837180137634
1735550569.251536,34000,0.41258668899536133
1735550570.509094,34020,0.38741135597229004
1735550571.7490802,34040,0.36784589290618896
1735550574.244849,34080,0.3750673830509186
1735550577.994344,34140,0.38539788126945496
1735550586.795369,34280,0.38735175132751465
1735550598.265121,34460,0.39966610074043274
1735550599.540202,34480,0.3578716516494751
1735550610.933611,34660,0.3937482237815857
1735550615.963849,34740,0.36793410778045654
1735550618.495821,34780,0.3862244486808777
1735550622.34993,34840,0.4137107729911804
1735550628.655015,34940,0.3959258496761322
1735550629.908654,34960,0.40617021918296814
1735550632.446778,35000,0.39830219745635986
1735550633.70978,35020,0.3952607214450836
1735550634.991304,35040,0.38628122210502625
1735550641.403795,35140,0.3740917146205902
1735550660.177311,35420,0.3875690996646881
1735550672.088612,35600,0.40850910544395447
1735550680.068133,35720,0.39249375462532043
1735550689.3557792,35860,0.38841941952705383
1735550690.695286,35880,0.37591397762298584
1735550702.685768,36060,0.3856346309185028
1735550711.985775,36200,0.3874691426753998
1735550727.873125,36440,0.3921770751476288
1735550737.1699479,36580,0.3732415735721588
1735550740.100775,36620,0.39173585176467896
1735550745.282913,36700,0.37397846579551697
1735550758.6952698,36900,0.3794291019439697
1735550759.962359,36920,0.38357388973236084
1735550763.784342,36980,0.3680696189403534
1735550770.2346082,37080,0.38221800327301025
1735550775.318604,37160,0.38158196210861206
1735550791.975583,37420,0.3886788785457611
1735550795.832416,37480,0.3852027356624603
1735550803.642911,37600,0.40222328901290894
1735550804.922806,37620,0.3904690742492676
1735550806.210741,37640,0.3791075050830841
1735550826.790318,37960,0.34704458713531494
1735550850.301048,38320,0.36813220381736755
1735550857.8812149,38440,0.39519572257995605
1735550866.7928371,38580,0.3814341425895691
1735550874.4606578,38700,0.38269495964050293
1735550879.792523,38780,0.3792840540409088
1735550882.459376,38820,0.4017769992351532
1735550885.109324,38860,0.37247025966644287
1735550893.06873,38980,0.3695060908794403
1735550897.0600162,39040,0.37475088238716125
1735551113.779179,39100,0.7292348146438599
1735551119.879902,39160,0.6257793307304382
1735551125.7579331,39220,0.43325546383857727
1735551131.800009,39280,0.3546023964881897
1735551149.7369149,39460,0.4294419586658478
1735551153.673068,39500,0.4257853627204895
1735551177.421133,39740,0.37911272048950195
1735551179.3987598,39760,0.38316503167152405
1735551181.371294,39780,0.3416370749473572
1735551209.176637,40060,0.31191709637641907
1735551217.1494348,40140,0.33032700419425964
1735551225.145538,40220,0.40815064311027527
1735551233.160678,40300,0.33958885073661804
1735551235.167568,40320,0.3376794457435608
1735551241.114912,40380,0.34547120332717896
1735551245.087133,40420,0.34860366582870483
1735551249.070973,40460,0.3558039963245392
1735551265.0054889,40620,0.34701889753341675
1735551269.0145211,40660,0.3636300265789032
1735551274.970978,40720,0.30680251121520996
1735551280.967289,40780,0.34328925609588623
1735551286.914103,40840,0.3185056149959564
1735551290.94125,40880,0.3495841324329376
1735551296.883816,40940,0.3442859649658203
1735551334.818047,41320,0.31676068902015686
1735551358.60094,41560,0.32643210887908936
1735551360.5944908,41580,0.3249877095222473
1735551362.548909,41600,0.32100844383239746
1735551366.4917812,41640,0.32728448510169983
1735551368.486123,41660,0.3356550633907318
1735551372.4860559,41700,0.32884061336517334
1735551376.4245162,41740,0.3121451735496521
1735551384.3211038,41820,0.3563835322856903
1735551392.268523,41900,0.36796629428863525
1735551402.209568,42000,0.3368724584579468
1735551406.146813,42040,0.33078643679618835
1735551420.4995599,42180,0.3493148982524872
1735551426.67795,42240,0.35923483967781067
1735551436.556226,42340,0.32011541724205017
1735551444.441918,42420,0.3289342522621155
1735551454.337286,42520,0.3194187581539154
1735551458.3344278,42560,0.3064693212509155
1735551460.328863,42580,0.32907551527023315
1735551482.033516,42800,0.32311832904815674
1735551489.967042,42880,0.334451824426651
1735551495.900358,42940,0.32874631881713867
1735551501.827156,43000,0.33063265681266785
1735551503.822368,43020,0.303971529006958
1735551509.769399,43080,0.3245667517185211
1735551511.723796,43100,0.3191876709461212
1735551515.711033,43140,0.32609233260154724
1735551525.5370061,43240,0.3031056523323059
1735551527.503507,43260,0.3023412525653839
1735551541.4027278,43400,0.32987937331199646
1735551543.376406,43420,0.3222777247428894
1735551551.2917209,43500,0.30461326241493225
1735551555.2957199,43540,0.32140809297561646
1735551559.2632809,43580,0.3455902338027954
1735551567.168134,43660,0.291011244058609
1735551586.858776,43860,0.3000357449054718
1735551590.855951,43900,0.3065679669380188
1735551594.775418,43940,0.2976890802383423
1735551596.736615,43960,0.31180813908576965
1735551604.6823192,44040,0.3091219663619995
1735551610.6920698,44100,0.3320419490337372
1735551626.6815622,44260,0.3158489167690277
1735551634.555548,44340,0.3129766285419464
1735551662.235073,44620,0.30049940943717957
1735551670.3420641,44700,0.3057732880115509
1735551674.2875159,44740,0.3228009343147278
1735551684.223165,44840,0.34048181772232056
1735551686.175314,44860,0.32221996784210205
1735551690.1285188,44900,0.3354173004627228
1735551694.099774,44940,0.30710384249687195
1735551696.058326,44960,0.30750536918640137
1735551699.967541,45000,0.32000407576560974
1735551703.90508,45040,0.31078311800956726
1735551705.8996181,45060,0.3213972747325897
1735551719.691148,45200,0.3100945055484772
1735551725.6092758,45260,0.3179546296596527
1735551735.4650922,45360,0.3187505304813385
1735551773.061252,45740,0.3249591290950775
1735551792.875778,45940,0.29051196575164795
1735551804.782859,46060,0.32848209142684937
1735551810.72877,46120,0.3159103989601135
1735551816.6889532,46180,0.3366450071334839
1735551822.650939,46240,0.30733412504196167
1735551824.632906,46260,0.330082505941391
1735551826.5843751,46280,0.28650349378585815
1735551846.362792,46480,0.3270004093647003
1735551848.277002,46500,0.309458464384079
1735551850.275537,46520,0.335823655128479
1735551854.229496,46560,0.28414386510849
1735551878.041004,46800,0.33076924085617065
1735551880.006258,46820,0.2971595227718353
1735551883.950361,46860,0.32501423358917236
1735552121.4685462,47040,0.30757173895835876
1735552146.9515572,47220,0.2817925214767456
1735552194.972786,47560,0.26251929998397827
1735552235.0552661,47840,0.2776659429073334
1735552246.29712,47920,0.27031025290489197
1735552249.206444,47940,0.27911311388015747
1735552254.844492,47980,0.2746402323246002
1735552277.640022,48140,0.2898118197917938
1735552283.317638,48180,0.28062739968299866
1735552294.618481,48260,0.2796206474304199
1735552323.1548429,48460,0.2837176024913788
1735552345.5916271,48620,0.26657333970069885
1735552348.434346,48640,0.2875153720378876
1735552379.765986,48860,0.29282718896865845
1735552402.384081,49020,0.2936123013496399
1735552419.2977731,49140,0.2847846448421478
1735552422.193144,49160,0.2680390775203705
1735552427.888216,49200,0.28704145550727844
1735552433.559832,49240,0.28099459409713745
1735552447.688597,49340,0.2878945469856262
1735552502.217634,49720,0.2910570502281189
1735552519.1979132,49840,0.3051885962486267
1735552521.943771,49860,0.291638046503067
1735552549.919801,50060,0.2808939516544342
1735552555.578399,50100,0.2794400155544281
1735552566.881449,50180,0.2903834879398346
1735552569.66014,50200,0.27851563692092896
1735552600.69288,50420,0.2837262749671936
1735552609.2616398,50480,0.2905973494052887
1735552626.1995142,50600,0.28783130645751953
1735552640.4640498,50700,0.27713578939437866
1735552646.156441,50740,0.29610496759414673
1735552651.7865129,50780,0.265264093875885
1735552657.365364,50820,0.2787257730960846
1735552682.532526,51000,0.25606146454811096
1735552693.872718,51080,0.3000001609325409
1735552705.263482,51160,0.26509517431259155
1735552710.801288,51200,0.275582492351532
1735552719.315723,51260,0.28936123847961426
1735552744.729026,51440,0.27072572708129883
1735552747.621099,51460,0.2785331904888153
1735552775.7713878,51660,0.2572004199028015
1735552781.4313312,51700,0.2665570080280304
1735552815.487475,51940,0.28708982467651367
1735552818.340203,51960,0.3110305964946747
1735552821.204563,51980,0.29005470871925354
1735552832.3946419,52060,0.28162872791290283
1735552843.7581928,52140,0.28247126936912537
1735552860.90688,52260,0.280804306268692
1735552863.8267012,52280,0.2946922481060028
1735552872.22623,52340,0.2812466621398926
1735552909.4429922,52600,0.2872849702835083
1735552917.893478,52660,0.2805742919445038
1735552926.215883,52720,0.2807333469390869
1735552929.059764,52740,0.30200618505477905
1735552951.82736,52900,0.2572192847728729
1735552968.856233,53020,0.2735934257507324
1735552985.598132,53140,0.271959125995636
1735552999.979767,53240,0.2653575539588928
1735553054.048186,53620,0.28143563866615295
1735553065.465651,53700,0.2959861159324646
1735553071.142326,53740,0.28394457697868347
1735553085.38375,53840,0.28584009408950806
1735553099.4968472,53940,0.26221099495887756
1735553136.181674,54200,0.2735448479652405
1735553147.560621,54280,0.26481011509895325
1735553156.051359,54340,0.2690335512161255
1735553198.429193,54640,0.2730322480201721
1735553455.415485,54880,0.2814355194568634
1735553458.8179898,54900,0.26746854186058044
1735553469.5368161,54960,0.25818419456481934
1735553490.009818,55080,0.2616707384586334
1735553513.543922,55220,0.2755979895591736
1735553517.5436301,55240,0.2593746781349182
1735553521.14373,55260,0.2785528600215912
1735553524.5938308,55280,0.26930734515190125
1735553528.3199098,55300,0.25714030861854553
1735553560.196244,55480,0.26996734738349915
1735553639.027456,55940,0.29247918725013733
1735553642.2484019,55960,0.26815468072891235
1735553645.821138,55980,0.27728307247161865
1735553669.632189,56120,0.27717167139053345
1735553706.735563,56340,0.27087947726249695
1735553713.458978,56380,0.2606499493122101
1735553753.748499,56620,0.26222550868988037
1735553757.1334138,56640,0.2661164700984955
1735553767.501923,56700,0.268568754196167
1735553774.4330082,56740,0.27128276228904724
1735553777.809288,56760,0.26697418093681335
1735553784.759167,56800,0.26674091815948486
1735553849.871532,57180,0.26696857810020447
1735553866.957782,57280,0.26570558547973633
1735553877.492445,57340,0.2676771581172943
1735553887.5263638,57400,0.25819897651672363
1735553918.453532,57580,0.2955959439277649
1735553921.745441,57600,0.27627766132354736
1735553949.009231,57760,0.2687109112739563
1735553952.253206,57780,0.2941572666168213
1735553973.036833,57900,0.26047515869140625
1735553983.39937,57960,0.25357717275619507
1735554004.271436,58080,0.2827192544937134
1735554010.9494112,58120,0.26153242588043213
1735554017.752043,58160,0.2797102630138397
1735554028.546667,58220,0.264149010181427
1735554076.656039,58500,0.2690359652042389
1735554083.145282,58540,0.2597997784614563
1735554086.7461288,58560,0.265409380197525
1735554090.581224,58580,0.5965219140052795
1735554127.634732,58800,0.2972458004951477
1735554161.0601118,59000,0.2583777904510498
1735554188.210405,59160,0.2682141959667206
1735554247.3544672,59500,0.26808637380599976
1735554271.36375,59640,0.2696804106235504
1735554274.881522,59660,0.27044856548309326
1735554284.85292,59720,0.28949296474456787
1735554318.712422,59920,0.258794903755188
1735554339.5274298,60040,0.2789669632911682
1735554353.306153,60120,0.2832460403442383
1735554370.725021,60220,0.27989304065704346
1735554378.131419,60260,0.27904871106147766
1735554384.444202,60300,0.45030635595321655
1735554390.6324558,60340,0.2930854558944702
1735554397.092787,60380,0.2857266962528229
1735554409.35595,60460,0.2787855863571167
1735554412.473635,60480,0.27516692876815796
1735554421.76287,60540,0.2681170701980591
1735554441.230691,60660,0.2650187313556671
1735554447.006474,60700,0.27494871616363525
1735554456.115037,60760,0.2607485055923462
1735554481.39545,60920,0.2811962962150574
1735554487.368584,60960,0.2445276826620102
1735554490.388426,60980,0.2633930742740631
1735554493.462358,61000,0.26107171177864075
1735554517.615335,61160,0.2757827043533325
1735554562.129885,61460,0.2540351152420044
1735554568.146113,61500,0.26665666699409485
1735554574.2983968,61540,0.2648719847202301
1735554580.4445891,61580,0.24905823171138763
1735554586.573196,61620,0.2594045102596283
1735554617.13283,61800,0.27312538027763367
1735554630.6392908,61880,0.25027287006378174
1735554675.525246,62140,0.2537603974342346
1735554689.137671,62220,0.2595756947994232
1735554973.127051,62620,0.2715991139411926
1735555024.532213,62920,0.26081448793411255
1735555027.851595,62940,0.25423282384872437
1735555048.7959082,63060,0.2792278528213501
1735555052.329547,63080,0.26700371503829956
1735555059.517288,63120,0.2677942216396332
1735555069.977664,63180,0.2663286030292511
1735555087.13906,63280,0.25249600410461426
1735555100.383318,63360,0.2358497679233551
1735555107.2371762,63400,0.2727199196815491
1735555162.5714061,63720,0.27675050497055054
1735555186.290221,63860,0.2601059675216675
1735555200.125642,63940,0.2785615026950836
1735555223.960553,64080,0.26352131366729736
1735555227.2487118,64100,0.24017557501792908
1735555250.8109639,64240,0.26464369893074036
1735555260.879582,64300,0.2706463634967804
1735555342.8673651,64780,0.267864465713501
1735555353.237634,64840,0.2585783004760742
1735555377.10819,64980,0.2648025453090668
1735555387.6023018,65040,0.2913154363632202
1735555390.96663,65060,0.25978514552116394
1735555397.44693,65100,0.2586232125759125
1735555401.142091,65120,0.2650166153907776
1735555425.2316039,65260,0.2678477168083191
1735555469.593808,65520,0.2796715497970581
1735555486.718902,65620,0.2502484619617462
1735555517.740426,65800,0.253160297870636
1735555524.8662999,65840,0.2855586111545563
1735555531.412792,65880,0.27061301469802856
1735555555.633319,66020,0.2698550224304199
1735555600.324786,66280,0.27468565106391907
1735555607.251748,66320,0.25530821084976196
1735555627.598437,66440,0.27424418926239014
1735555654.6484249,66600,0.27661362290382385
1735555674.7063758,66720,0.2558785676956177
1735555678.004385,66740,0.269804447889328
1735555681.3997939,66760,0.2631645202636719
1735555694.842278,66840,0.27921730279922485
1735555711.727424,66940,0.2557263970375061
1735555736.204952,67080,0.2571848928928375
1735555764.0969758,67240,0.269168496131897
1735555777.898307,67320,0.2683519124984741
1735555791.701238,67400,0.28139111399650574
1735555798.639254,67440,0.26043128967285156
1735555835.482862,67660,0.2668784558773041
1735555842.381803,67700,0.2588476836681366
1735555849.096163,67740,0.251467764377594
1735555859.498456,67800,0.274519681930542
1735555877.010431,67900,0.253353476524353
1735555918.143151,68140,0.26972678303718567
1735555935.306529,68240,0.26879963278770447
1735555952.12392,68340,0.2603275179862976
1735556014.727639,68700,0.31474360823631287
1735556028.3642309,68780,0.26521915197372437
1735556038.99074,68840,0.2913551330566406
1735556055.9017448,68940,0.2754979133605957
1735556079.479721,69080,0.2766864597797394
1735556092.947105,69160,0.26339831948280334
1735556099.809331,69200,0.2636381685733795
1735556120.3786292,69320,0.25557416677474976
1735556123.855712,69340,0.29139989614486694
1735556144.628468,69460,0.2603211998939514
1735556168.778217,69600,0.26024189591407776
1735556189.329537,69720,0.2648448944091797
1735556199.893624,69780,0.254268079996109
1735556220.609335,69900,0.25570493936538696
1735556257.771782,70120,0.27581894397735596
1735556264.6464572,70160,0.2639918625354767
1735556512.848823,70380,0.28525400161743164
1735556524.598995,70440,0.2530631124973297
1735556531.4117,70480,0.25109371542930603
1735556548.968533,70580,0.24783191084861755
1735556603.7105868,70900,0.26271477341651917
1735556611.072104,70940,0.2839656472206116
1735556628.006471,71040,0.26266372203826904
1735556631.695209,71060,0.26659059524536133
1735556645.2786748,71140,0.2523658275604248
1735556651.750586,71180,0.25800612568855286
1735556675.388086,71320,0.2635626792907715
1735556699.663116,71460,0.27088260650634766
1735556740.84942,71700,0.2581256628036499
1735556757.607743,71800,0.2668110728263855
1735556796.501468,72040,0.2659844756126404
1735556799.4662158,72060,0.26605451107025146
1735556817.841047,72180,0.2533043324947357
1735556820.8184261,72200,0.2793565094470978
1735556862.9926422,72480,0.28670382499694824
1735556875.387187,72560,0.27004653215408325
1735556881.390341,72600,0.2690974771976471
1735556887.546022,72640,0.26669201254844666
1735556896.5139031,72700,0.2585664689540863
1735556905.619877,72760,0.23704847693443298
1735556933.482086,72940,0.27642157673835754
1735556954.23933,73060,0.27759942412376404
1735556961.103408,73100,0.27901169657707214
1735556998.649087,73320,0.2817213833332062
1735557002.1551092,73340,0.26793017983436584
