Wall time,Step,Value
1736433020.440497,120,0.48828125
1736433031.65439,320,0.48828125
1736433035.1458108,380,0.4976562559604645
1736433041.8971741,500,0.537109375
1736433060.014844,820,0.7906249761581421
1736433062.285833,860,0.7933593988418579
1736433064.62508,900,0.8148437738418579
1736433065.740625,920,0.803906261920929
1736433068.001879,960,0.803906261920929
1736433074.8108668,1080,0.8187500238418579
1736433075.953742,1100,0.8167968988418579
1736433078.232024,1140,0.8207031488418579
1736433088.460932,1320,0.842968761920929
1736433095.365079,1440,0.854687511920929
1736433096.497422,1460,0.848437488079071
1736433097.654233,1480,0.8304687738418579
1736433098.822793,1500,0.8519531488418579
1736433104.545504,1600,0.8589843511581421
1736433113.471274,1760,0.8511718511581421
1736433121.3615758,1900,0.867968738079071
1736433130.282039,2060,0.8589843511581421
1736433133.603874,2120,0.8453124761581421
1736433134.710345,2140,0.8589843511581421
1736433142.483177,2280,0.842968761920929
1736433148.078499,2380,0.8667968511581421
1736433157.058263,2540,0.868359386920929
1736433160.445757,2600,0.8558593988418579
1736433161.550173,2620,0.8578125238418579
1736433171.679542,2800,0.862109363079071
1736433173.939011,2840,0.8480468988418579
1736433175.071598,2860,0.866406261920929
1736433184.275938,3020,0.864453136920929
1736433189.996541,3120,0.854687511920929
1736433192.200619,3160,0.8550781011581421
1736433193.2973151,3180,0.864062488079071
1736433203.200364,3360,0.8902343511581421
1736433204.304777,3380,0.873828113079071
1736433207.625637,3440,0.8656250238418579
1736433214.3158798,3560,0.864062488079071
1736433215.4403222,3580,0.874218761920929
1736433221.0195782,3680,0.8765624761581421
1736433223.2398,3720,0.883593738079071
1736433224.35498,3740,0.856640636920929
1736433228.838596,3820,0.873828113079071
1736433229.963116,3840,0.8734375238418579
1736433237.840053,3980,0.8753906488418579
1736433246.9020228,4140,0.8695312738418579
1736433248.030095,4160,0.8812500238418579
1736433249.152585,4180,0.8804687261581421
1736433253.692705,4260,0.8824218511581421
1736433266.265302,4480,0.8687499761581421
1736433273.115603,4600,0.8671875
1736433278.646809,4700,0.879687488079071
1736433281.969988,4760,0.8843749761581421
1736433295.337641,5000,0.888671875
1736433302.053173,5120,0.876171886920929
1736433307.6730042,5220,0.873046875
1736433311.055434,5280,0.8765624761581421
1736433315.552903,5360,0.8851562738418579
1736433320.04912,5440,0.8828125
1736433322.3224251,5480,0.878125011920929
1736433327.954633,5580,0.8734375238418579
1736433343.953098,5860,0.8890625238418579
1736433349.739001,5960,0.8734375238418579
1736433350.9177861,5980,0.881640613079071
1736433356.786908,6080,0.866015613079071
1736433361.2553952,6160,0.8863281011581421
1736433362.385427,6180,0.885546863079071
1736433364.6241841,6220,0.879687488079071
1736433373.518402,6380,0.8746093511581421
1736433374.628963,6400,0.885937511920929
1736433381.3317592,6520,0.880078136920929
1736433382.444397,6540,0.880859375
1736433383.564929,6560,0.883984386920929
1736433386.921889,6620,0.8746093511581421
1736433397.147434,6800,0.885546863079071
1736433406.2345479,6960,0.880078136920929
1736433424.541024,7280,0.875
1736433429.12053,7360,0.8785156011581421
1736433436.061228,7480,0.8832031488418579
1736433440.5063648,7560,0.879687488079071
1736433442.7240908,7600,0.8648437261581421
1736433665.861365,7860,0.739062488079071
1736433667.030268,7880,0.7906249761581421
1736433685.8000262,8200,0.841015636920929
1736433701.326209,8460,0.832812488079071
1736433702.517828,8480,0.8453124761581421
1736433704.899936,8520,0.832812488079071
1736433711.875495,8640,0.8265625238418579
1736433722.361448,8820,0.8558593988418579
1736433724.675763,8860,0.8492187261581421
1736433725.849737,8880,0.8636718988418579
1736433729.345602,8940,0.841796875
1736433736.34815,9060,0.8500000238418579
1736433746.860524,9240,0.8480468988418579
1736433750.38666,9300,0.8359375
1736433751.5643241,9320,0.8374999761581421
1736433762.360501,9500,0.82421875
1736433763.539534,9520,0.8421875238418579
1736433780.863499,9820,0.858593761920929
1736433783.181173,9860,0.859375
1736433785.4999769,9900,0.856249988079071
1736433801.8229618,10180,0.875
1736433807.671527,10280,0.8734375238418579
1736433810.0072901,10320,0.8589843511581421
1736433813.530292,10380,0.8785156011581421
1736433822.9170089,10540,0.865234375
1736433831.522047,10660,0.8812500238418579
1736433833.899313,10700,0.869140625
1736433837.4331489,10760,0.880859375
1736433844.575181,10880,0.8792968988418579
