Wall time,Step,Value
1735828837.767903,120,1.5039063692092896
1735828853.2742589,380,1.4571948051452637
1735828860.106315,500,1.2152478694915771
1735828879.112084,820,0.8750664591789246
1735828881.5068989,860,0.8193371295928955
1735828883.781993,900,0.8186342716217041
1735828884.9211872,920,0.8136206865310669
1735828887.207655,960,0.8058692216873169
1735828894.030051,1080,0.8028311729431152
1735828897.414146,1140,0.8302472233772278
1735828907.754892,1320,0.7418072819709778
1735828914.648254,1440,0.7399941086769104
1735828916.977074,1480,0.7715368270874023
1735828918.130317,1500,0.755158543586731
1735828923.9693,1600,0.7321126461029053
1735828933.0841632,1760,0.7808406949043274
1735828941.005964,1900,0.7518572807312012
1735828949.9652212,2060,0.777271032333374
1735828953.337528,2120,0.7208621501922607
1735828954.4525309,2140,0.7122229337692261
1735828962.315883,2280,0.7277315855026245
1735828968.032798,2380,0.6963040232658386
1735828977.075973,2540,0.6999894380569458
1735828991.881717,2800,0.6828840970993042
1735829004.607172,3020,0.7170512080192566
1735829010.420162,3120,0.6953685879707336
1735829013.77389,3180,0.6912369132041931
1735829023.866951,3360,0.6889731287956238
1735829024.990649,3380,0.7063290476799011
1735829036.264178,3580,0.6824054718017578
1735829041.8892531,3680,0.6757560968399048
1735829044.148353,3720,0.6767435073852539
1735829045.2707882,3740,0.6811086535453796
1735829049.774763,3820,0.6765342950820923
1735829058.882296,3980,0.649804949760437
1735829068.032764,4140,0.6550033092498779
1735829069.187103,4160,0.6503116488456726
1735829074.9593349,4260,0.6701804399490356
1735829087.684341,4480,0.6893872022628784
1735829094.580737,4600,0.6554256677627563
1735829100.188042,4700,0.6602741479873657
1735829103.5686212,4760,0.6248029470443726
1735829117.21376,5000,0.6639543771743774
1735829124.058103,5120,0.6502488255500793
1735829129.751764,5220,0.6569893956184387
1735829133.1848562,5280,0.6230003237724304
1735829137.760418,5360,0.6202815771102905
1735829142.352911,5440,0.6546422839164734
1735829144.645139,5480,0.645988941192627
1735829166.579114,5860,0.6237717866897583
1735829172.4107609,5960,0.6231023669242859
1735829173.5867321,5980,0.6127406358718872
1735829179.2300742,6080,0.7070823907852173
1735829184.8123698,6180,0.7406931519508362
1735829187.041908,6220,0.6742019057273865
1735829195.975682,6380,0.6727624535560608
1735829197.104175,6400,0.6272426843643188
1735829205.012189,6540,0.6290880441665649
1735829206.149121,6560,0.6463478803634644
1735829209.549988,6620,0.6479244232177734
1735829219.804571,6800,0.6289171576499939
1735829228.934648,6960,0.6936765313148499
1735829247.47823,7280,0.6212332248687744
1735829252.2925088,7360,0.615082323551178
1735829259.260732,7480,0.6206689476966858
1735829263.710588,7560,0.6413921117782593
1735829265.9769878,7600,0.6064767241477966
1735829489.961667,7880,0.5817049145698547
1735829508.825376,8200,0.4720543324947357
1735829523.84897,8460,0.4705599248409271
1735829525.011729,8480,0.48203516006469727
1735829527.3456168,8520,0.471465528011322
1735829534.3747,8640,0.4795408248901367
1735829544.942016,8820,0.45925644040107727
1735829547.293026,8860,0.47279682755470276
1735829548.461354,8880,0.4571300446987152
1735829552.007972,8940,0.45954644680023193
1735829559.100069,9060,0.4623302221298218
1735829569.731165,9240,0.46743014454841614
1735829573.294069,9300,0.46450379490852356
1735829574.4737039,9320,0.45381513237953186
1735829586.2814422,9520,0.4659801721572876
1735829603.7238011,9820,0.4771856665611267
1735829606.054396,9860,0.46002793312072754
1735829608.3881412,9900,0.43785324692726135
1735829624.795846,10180,0.4552008807659149
1735829630.6803682,10280,0.43241673707962036
1735829633.015285,10320,0.437102347612381
1735829636.5592299,10380,0.4329143762588501
