Wall time,Step,Value
1735547729.4386508,120,0.48828125
1735547744.737566,380,0.9375
1735547751.471052,500,0.9722656011581421
1735547769.706496,820,0.989062488079071
1735547771.9689689,860,0.991406261920929
1735547775.383657,920,0.990234375
1735547777.640037,960,0.9925781488418579
1735547784.492993,1080,0.989453136920929
1735547787.960344,1140,0.9769531488418579
1735547805.282331,1440,0.986328125
1735547808.7777228,1500,0.9886718988418579
1735547831.737608,1900,0.9964843988418579
1735547840.689595,2060,0.994921863079071
1735547844.0519629,2120,0.9945312738418579
1735547845.2080991,2140,0.993359386920929
1735547853.122781,2280,0.9925781488418579
1735547867.88144,2540,0.995312511920929
1735547882.912392,2800,0.995312511920929
1735547895.5836,3020,0.992968738079071
1735547901.4110541,3120,0.9957031011581421
1735547904.759897,3180,0.996874988079071
1735547914.985038,3360,0.998046875
1735547916.1382568,3380,0.998828113079071
1735547927.421889,3580,0.998046875
1735547933.123341,3680,0.995312511920929
1735547935.429834,3720,0.9964843988418579
1735547936.5640519,3740,0.994140625
1735547941.244328,3820,0.994921863079071
1735547950.501394,3980,0.993359386920929
1735547959.839774,4140,0.99609375
1735547961.010989,4160,0.996874988079071
1735547966.9165828,4260,0.998828113079071
1735547979.658123,4480,0.9964843988418579
1735547986.594763,4600,0.9976562261581421
1735547992.184066,4700,0.99609375
1735547995.5420249,4760,0.9976562261581421
1735548009.336438,5000,0.999218761920929
1735548016.110167,5120,0.99609375
1735548021.757067,5220,0.998046875
1735548029.783189,5360,0.998828113079071
1735548034.41375,5440,0.997265636920929
1735548036.7638102,5480,0.998046875
1735548059.095548,5860,0.998828113079071
1735548064.952379,5960,0.994921863079071
1735548066.1574368,5980,0.994921863079071
1735548071.8779678,6080,0.9964843988418579
1735548077.583669,6180,0.998046875
1735548079.8253388,6220,0.9976562261581421
1735548088.838331,6380,0.99609375
1735548089.959197,6400,0.996874988079071
1735548102.428606,6620,0.996874988079071
1735548112.7272801,6800,0.9976562261581421
1735548121.927525,6960,0.9957031011581421
1735548140.735305,7280,0.9964843988418579
1735548145.4546402,7360,0.998046875
1735548157.020981,7560,0.9964843988418579
1735548411.4981298,8460,0.998828113079071
1735548412.665359,8480,0.998828113079071
1735548422.018503,8640,0.998046875
1735548432.81922,8820,0.995312511920929
1735548435.131116,8860,0.996874988079071
1735548436.2510788,8880,0.996874988079071
1735548439.6608698,8940,0.998046875
1735548446.561237,9060,0.998046875
1735548456.838492,9240,0.998828113079071
1735548460.4425201,9300,0.998046875
1735548461.657252,9320,0.998828113079071
1735548473.3327072,9520,0.9996093511581421
1735548493.478264,9860,0.9996093511581421
1735548495.83113,9900,0.999218761920929
1735548512.819865,10180,0.9984375238418579
1735548518.7644339,10280,0.999218761920929
1735548521.106625,10320,0.998046875
1735548524.585951,10380,0.9957031011581421
1735548533.9275079,10540,0.9957031011581421
1735548540.823423,10660,0.9976562261581421
1735548543.171666,10700,0.990234375
1735548546.6783948,10760,0.99609375
1735548553.697383,10880,0.9976562261581421
1735548559.508685,10980,0.9984375238418579
1735548571.132376,11180,1.0
1735548578.126476,11300,0.999218761920929
1735548585.1145642,11420,0.994921863079071
1735548589.771125,11500,0.9957031011581421
1735548596.7798731,11620,0.9996093511581421
1735548599.120723,11660,0.9996093511581421
1735548602.653035,11720,0.999218761920929
1735548604.958663,11760,0.998828113079071
1735548606.078252,11780,0.9996093511581421
1735548611.734196,11880,0.998046875
1735548612.8582249,11900,0.999218761920929
1735548623.033737,12080,1.0
1735548632.096679,12240,0.997265636920929
1735548637.7682712,12340,0.9976562261581421
1735548643.474029,12440,0.9957031011581421
1735548645.776031,12480,0.9957031011581421
1735548659.565974,12720,0.998828113079071
1735548667.644567,12860,0.9984375238418579
1735548668.790703,12880,0.9996093511581421
1735548671.117992,12920,0.9996093511581421
1735548673.471413,12960,0.999218761920929
1735548674.615186,12980,0.998828113079071
1735548676.913756,13020,0.997265636920929
1735548690.813451,13260,0.9976562261581421
1735548694.201281,13320,0.9996093511581421
1735548698.733716,13400,0.999218761920929
1735548702.115121,13460,0.998828113079071
1735548705.5087,13520,0.998828113079071
1735548710.051279,13600,0.9996093511581421
1735548711.192523,13620,0.9984375238418579
1735548715.755738,13700,0.999218761920929
1735548721.4238951,13800,0.998046875
1735548734.03808,14020,0.998046875
1735548742.102596,14160,0.999218761920929
1735548751.330797,14320,0.9996093511581421
1735548755.9301581,14400,0.9996093511581421
1735548759.414547,14460,0.996874988079071
1735548760.5952718,14480,0.998046875
1735548761.738401,14500,0.997265636920929
1735548769.8931808,14640,0.998046875
1735548776.645347,14760,0.9984375238418579
1735548778.894368,14800,0.9984375238418579
1735548780.016671,14820,0.9996093511581421
1735548784.54458,14900,0.9996093511581421
1735548789.100838,14980,0.997265636920929
1735548793.695298,15060,0.9925781488418579
1735548794.919643,15080,0.9937499761581421
1735548799.920903,15160,1.0
1735548810.6665542,15340,0.9996093511581421
1735548815.2532349,15420,0.9996093511581421
1735548816.399641,15440,0.996874988079071
1735548817.552077,15460,0.996874988079071
1735548819.840265,15500,0.999218761920929
1735548820.98279,15520,1.0
1735549031.833772,15660,0.932421863079071
1735549036.4867148,15740,0.9644531011581421
1735549037.6646762,15760,0.974609375
1735549040.003683,15800,0.9644531011581421
1735549042.348001,15840,0.979687511920929
