Wall time,Step,Value
1742238612.9824572,120,2.2812201976776123
1742238619.771806,240,2.2738654613494873
1742238623.09374,300,2.232088088989258
1742238624.201836,320,2.152435779571533
1742238627.622328,380,2.0717902183532715
1742238634.860121,500,1.808772325515747
1742238648.4560099,740,1.6374969482421875
1742238652.974111,820,1.6641045808792114
1742238655.2247539,860,1.6098923683166504
1742238657.479285,900,1.6506301164627075
1742238658.609407,920,1.6433054208755493
1742238660.8767738,960,1.6053283214569092
1742238667.6886442,1080,1.6462725400924683
1742238668.841943,1100,1.6493157148361206
1742238669.971415,1120,1.6378350257873535
1742238671.100401,1140,1.6592721939086914
1742238681.466846,1320,1.5668247938156128
1742238684.93423,1380,1.5891518592834473
1742238688.371434,1440,1.581357479095459
1742238689.531811,1460,1.570509910583496
1742238690.6683872,1480,1.5532065629959106
1742238691.827925,1500,1.4656847715377808
1742238697.587193,1600,1.3118841648101807
1742238706.5226738,1760,1.1903419494628906
1742238714.409257,1900,1.1742000579833984
1742238723.347902,2060,1.1745628118515015
1742238726.6965408,2120,1.1436183452606201
1742238727.8150551,2140,1.1507169008255005
1742238735.68416,2280,1.2002239227294922
1742238741.4219468,2380,1.1712802648544312
1742238750.509749,2540,1.1488275527954102
1742238754.080342,2600,1.1618528366088867
1742238755.222116,2620,1.129755973815918
1742238765.5213509,2800,1.1425212621688843
1742238767.813992,2840,1.1848090887069702
1742238768.972718,2860,1.1610865592956543
1742238770.111207,2880,1.152195692062378
1742238778.1979148,3020,1.1380894184112549
1742238783.955445,3120,1.1329823732376099
1742238786.1764219,3160,1.157815933227539
1742238787.282022,3180,1.1556614637374878
1742238791.741329,3260,1.1674153804779053
1742238797.352191,3360,1.1030125617980957
1742238798.48526,3380,1.120360255241394
1742238801.86047,3440,1.1016401052474976
1742238808.586557,3560,1.13979971408844
1742238809.7137668,3580,1.147636890411377
1742238811.9611578,3620,1.1514418125152588
1742238815.3524039,3680,1.168196201324463
1742238817.612276,3720,1.1180989742279053
1742238818.746725,3740,1.1334712505340576
1742238821.016762,3780,1.132237434387207
1742238823.300004,3820,1.1340439319610596
1742238824.449829,3840,1.1312568187713623
1742239018.821609,4000,0.854671061038971
1742239028.035721,4160,0.78290855884552
1742239029.19857,4180,0.8079991340637207
1742239030.356768,4200,0.7872128486633301
1742239034.963936,4280,0.8024791479110718
1742239046.6014762,4480,0.7691373825073242
1742239047.785989,4500,0.7778840065002441
1742239050.1472452,4540,0.8131044507026672
1742239054.9968178,4620,0.7760686874389648
1742239058.537032,4680,0.7491641044616699
1742239059.719523,4700,0.7918577194213867
1742239060.921282,4720,0.7499901652336121
1742239064.462081,4780,0.7561779022216797
1742239078.1982028,5020,0.7651035189628601
1742239085.07631,5140,0.7396013140678406
1742239088.576503,5200,0.7272460460662842
1742239090.895303,5240,0.7984983921051025
1742239092.057365,5260,0.7680151462554932
1742239094.3632472,5300,0.7507320642471313
1742239098.9631329,5380,0.7615537047386169
1742239103.6311932,5460,0.7704424858093262
1742239105.982294,5500,0.7696730494499207
1742239111.808566,5600,0.7615913152694702
1742239128.304519,5880,0.7535166144371033
1742239134.2092228,5980,0.7291164398193359
1742239135.386176,6000,0.7489489316940308
1742239140.096021,6080,0.7766245603561401
1742239141.2828019,6100,0.7442745566368103
1742239146.049165,6180,0.7218733429908752
1742239147.232667,6200,0.7711704969406128
1742239149.5746539,6240,0.7641990184783936
1742239152.983266,6300,0.7326107025146484
1742239158.7771552,6400,0.780912458896637
1742239159.938024,6420,0.7474503517150879
1742239161.0876522,6440,0.7343182563781738
1742239166.853735,6540,0.736112654209137
1742239168.01586,6560,0.7416223287582397
1742239169.176821,6580,0.7168019413948059
1742239172.661222,6640,0.7343109250068665
1742239183.13126,6820,0.7437615394592285
1742239185.4470851,6860,0.7538851499557495
1742239192.45588,6980,0.731719970703125
1742239207.674508,7240,0.7285090088844299
1742239211.202962,7300,0.744131863117218
1742239215.928694,7380,0.7526162266731262
1742239220.661145,7460,0.756718635559082
1742239223.0340211,7500,0.7464141249656677
1742239227.7707891,7580,0.7625530362129211
1742239228.953204,7600,0.7357704639434814
1742239230.125441,7620,0.7268772125244141
1742239232.49105,7660,0.710885763168335
1742239238.263406,7760,0.7243653535842896
1742239430.412637,7880,0.5773124098777771
1742239431.6193979,7900,0.534918487071991
1742239450.706044,8220,0.5368953347206116
1742239459.1105332,8360,0.5333559513092041
1742239466.399146,8480,0.5423825979232788
1742239467.576875,8500,0.5373924374580383
1742239469.933911,8540,0.5206417441368103
1742239477.007298,8660,0.5281967520713806
